MEI File,Title,Mass Title,Section Title,Composer,Composer VIAF,Composer BNF ID,Date of Piece,Editor,Date Last Revised,Source_ID,Source Short Title,Source Title,Source Publisher,Publisher VIAF,Publisher BNF ID,Source Date,Source Reference,Source Location,Source Institution,Source Shelfmark ,Rights Statement,Copyright Owner(s)
CRIM_Mass_0020_1.mei,Missa Susanne un jour: Kyrie,Missa Susanne un jour,Kyrie,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1570,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0045,"Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum","Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum, antehac nunquam excusae. Quorum nomina versa pagina invenies",Pierre Phalèse,http://viaf.org/viaf/2891420,https://data.bnf.fr/ark:/12148/cb13983707v,1570,"RISM B I, 1570-01",Leuven,Katholieke Universiteit Leuven,Rés. C 81,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
CRIM_Mass_0020_2.mei,Missa Susanne un jour: Gloria,Missa Susanne un jour,Gloria,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1570,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0045,"Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum","Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum, antehac nunquam excusae. Quorum nomina versa pagina invenies",Pierre Phalèse,http://viaf.org/viaf/2891420,https://data.bnf.fr/ark:/12148/cb13983707v,1570,"RISM B I, 1570-01",Leuven,Katholieke Universiteit Leuven,Rés. C 81,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
CRIM_Mass_0020_3.mei,Missa Susanne un jour: Credo,Missa Susanne un jour,Credo,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1570,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0045,"Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum","Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum, antehac nunquam excusae. Quorum nomina versa pagina invenies",Pierre Phalèse,http://viaf.org/viaf/2891420,https://data.bnf.fr/ark:/12148/cb13983707v,1570,"RISM B I, 1570-01",Leuven,Katholieke Universiteit Leuven,Rés. C 81,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
CRIM_Mass_0020_4.mei,Missa Susanne un jour: Sanctus,Missa Susanne un jour,Sanctus,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1570,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0045,"Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum","Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum, antehac nunquam excusae. Quorum nomina versa pagina invenies",Pierre Phalèse,http://viaf.org/viaf/2891420,https://data.bnf.fr/ark:/12148/cb13983707v,1570,"RISM B I, 1570-01",Leuven,Katholieke Universiteit Leuven,Rés. C 81,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
CRIM_Mass_0020_5.mei,Missa Susanne un jour: Agnus Dei,Missa Susanne un jour,Agnus Dei,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1570,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0045,"Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum","Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum, antehac nunquam excusae. Quorum nomina versa pagina invenies",Pierre Phalèse,http://viaf.org/viaf/2891420,https://data.bnf.fr/ark:/12148/cb13983707v,1570,"RISM B I, 1570-01",Leuven,Katholieke Universiteit Leuven,Rés. C 81,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
,,,,,,,,,,,,,,,,,,,,,,
CRIM_Mass_0021_1.mei,Missa super Ite rime dolenti: Kyrie,Missa super Ite rime dolenti,Kyrie,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1574,,,CRIM_Source_0051,Patrocinium musices […] missae aliquot quinque vocum. Secunda pars,Patrocinium musices. Orlandi de Lasso […] missae aliquot quinque vocum. Secunda pars,Adam Berg,http://viaf.org/viaf/34860935,https://data.bnf.fr/ark:/12148/cb12229221w,1574,"RISM A I, L 873",Paris,Bibliothèque nationale de France,RES F-847,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
CRIM_Mass_0021_2.mei,Missa super Ite rime dolenti: Gloria,Missa super Ite rime dolenti,Gloria,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1574,,,CRIM_Source_0051,Patrocinium musices […] missae aliquot quinque vocum. Secunda pars,Patrocinium musices. Orlandi de Lasso […] missae aliquot quinque vocum. Secunda pars,Adam Berg,http://viaf.org/viaf/34860935,https://data.bnf.fr/ark:/12148/cb12229221w,1574,"RISM A I, L 873",Paris,Bibliothèque nationale de France,RES F-847,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
CRIM_Mass_0021_3.mei,Missa super Ite rime dolenti: Credo,Missa super Ite rime dolenti,Credo,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1574,,,CRIM_Source_0051,Patrocinium musices […] missae aliquot quinque vocum. Secunda pars,Patrocinium musices. Orlandi de Lasso […] missae aliquot quinque vocum. Secunda pars,Adam Berg,http://viaf.org/viaf/34860935,https://data.bnf.fr/ark:/12148/cb12229221w,1574,"RISM A I, L 873",Paris,Bibliothèque nationale de France,RES F-847,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
CRIM_Mass_0021_4.mei,Missa super Ite rime dolenti: Sanctus,Missa super Ite rime dolenti,Sanctus,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1574,,,CRIM_Source_0051,Patrocinium musices […] missae aliquot quinque vocum. Secunda pars,Patrocinium musices. Orlandi de Lasso […] missae aliquot quinque vocum. Secunda pars,Adam Berg,http://viaf.org/viaf/34860935,https://data.bnf.fr/ark:/12148/cb12229221w,1574,"RISM A I, L 873",Paris,Bibliothèque nationale de France,RES F-847,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
CRIM_Mass_0021_5.mei,Missa super Ite rime dolenti: Agnus Dei,Missa super Ite rime dolenti,Agnus Dei,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1574,,,CRIM_Source_0051,Patrocinium musices […] missae aliquot quinque vocum. Secunda pars,Patrocinium musices. Orlandi de Lasso […] missae aliquot quinque vocum. Secunda pars,Adam Berg,http://viaf.org/viaf/34860935,https://data.bnf.fr/ark:/12148/cb12229221w,1574,"RISM A I, L 873",Paris,Bibliothèque nationale de France,RES F-847,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
,,,,,,,,,,,,,,,,,,,,,,
CRIM_Mass_0022_1.mei,Missa Il me souffit: Kyrie,Missa Il me souffit,Kyrie,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1568,,,CRIM_Source_0053,D-As Tonkunst Schletterer 49,D-As Tonkunst Schletterer 49,Anonymous,,,1568,,Augsburg,Staats- und Stadtbibliothek,Tonkunst Schletterer 49,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
CRIM_Mass_0022_2.mei,Missa Il me souffit: Gloria,Missa Il me souffit,Gloria,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1568,,,CRIM_Source_0053,D-As Tonkunst Schletterer 49,D-As Tonkunst Schletterer 49,Anonymous,,,1568,,Augsburg,Staats- und Stadtbibliothek,Tonkunst Schletterer 49,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
CRIM_Mass_0022_3.mei,Missa Il me souffit: Credo,Missa Il me souffit,Credo,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1568,,,CRIM_Source_0053,D-As Tonkunst Schletterer 49,D-As Tonkunst Schletterer 49,Anonymous,,,1568,,Augsburg,Staats- und Stadtbibliothek,Tonkunst Schletterer 49,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
CRIM_Mass_0022_4.mei,Missa Il me souffit: Sanctus,Missa Il me souffit,Sanctus,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1568,,,CRIM_Source_0053,D-As Tonkunst Schletterer 49,D-As Tonkunst Schletterer 49,Anonymous,,,1568,,Augsburg,Staats- und Stadtbibliothek,Tonkunst Schletterer 49,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
CRIM_Mass_0022_5.mei,Missa Il me souffit: Agnus Dei,Missa Il me souffit,Agnus Dei,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1568,,,CRIM_Source_0053,D-As Tonkunst Schletterer 49,D-As Tonkunst Schletterer 49,Anonymous,,,1568,,Augsburg,Staats- und Stadtbibliothek,Tonkunst Schletterer 49,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College
